Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
NORDESTE;AL;Alagoas;2700607;Barra De São Miguel;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2700607;Barra De São Miguel;Homicídio doloso;06;06/2017;2
NORDESTE;AL;Alagoas;2700607;Barra De São Miguel;Roubo de veículo;04;04/2017;3
NORDESTE;AL;Alagoas;2700607;Barra De São Miguel;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2700706;Batalha;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2700706;Batalha;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2700706;Batalha;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2700706;Batalha;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2700805;Belém;Estupro;05;05/2017;1
NORDESTE;AL;Alagoas;2700805;Belém;Homicídio doloso;01;01/2017;2
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2701001;Boca Da Mata;Roubo de veículo;06;06/2017;2
NORDESTE;AL;Alagoas;2701100;Branquinha;Estupro;01;01/2017;2
NORDESTE;AL;Alagoas;2701100;Branquinha;Estupro;05;05/2017;1
NORDESTE;AL;Alagoas;2701100;Branquinha;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701100;Branquinha;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2701100;Branquinha;Homicídio doloso;03;03/2017;2
NORDESTE;AL;Alagoas;2701100;Branquinha;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2701209;Cacimbinhas;Roubo de veículo;06;06/2017;2
NORDESTE;AL;Alagoas;2701308;Cajueiro;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2701308;Cajueiro;Estupro;03;03/2017;2
NORDESTE;AL;Alagoas;2701308;Cajueiro;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2701308;Cajueiro;Homicídio doloso;04;04/2017;2
NORDESTE;AL;Alagoas;2701308;Cajueiro;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2701308;Cajueiro;Homicídio doloso;06;06/2017;4
NORDESTE;AL;Alagoas;2701308;Cajueiro;Roubo de veículo;01;01/2017;4
NORDESTE;AL;Alagoas;2701308;Cajueiro;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2701308;Cajueiro;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2701357;Campestre;Estupro;01;01/2017;1
NORDESTE;AL;Alagoas;2701357;Campestre;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2701357;Campestre;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2701357;Campestre;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2701357;Campestre;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Estupro;02;02/2017;2
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Homicídio doloso;05;05/2017;3
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;01;01/2017;3
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;02;02/2017;2
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;03;03/2017;2
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;04;04/2017;5
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2701407;Campo Alegre;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2701506;Campo Grande;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2701506;Campo Grande;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2701506;Campo Grande;Homicídio doloso;04;04/2017;3
NORDESTE;AL;Alagoas;2701506;Campo Grande;Homicídio doloso;06;06/2017;2
NORDESTE;AL;Alagoas;2701605;Canapi;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2701605;Canapi;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2701605;Canapi;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Estupro;01;01/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Estupro;05;05/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Homicídio doloso;05;05/2017;3
NORDESTE;AL;Alagoas;2701704;Capela;Homicídio doloso;06;06/2017;3
NORDESTE;AL;Alagoas;2701704;Capela;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2701704;Capela;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2701902;Chã Preta;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2701902;Chã Preta;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2702009;Coité Do Nóia;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2702009;Coité Do Nóia;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Homicídio doloso;01;01/2017;2
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Homicídio doloso;06;06/2017;3
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Lesão corporal seguida de morte;01;01/2017;1
NORDESTE;AL;Alagoas;2702108;Colônia Leopoldina;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2702207;Coqueiro Seco;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2702207;Coqueiro Seco;Homicídio doloso;01;01/2017;3
NORDESTE;AL;Alagoas;2702207;Coqueiro Seco;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702207;Coqueiro Seco;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;01;01/2017;5
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;03;03/2017;2
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;04;04/2017;5
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;05;05/2017;7
NORDESTE;AL;Alagoas;2702306;Coruripe;Homicídio doloso;06;06/2017;2
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;01;01/2017;4
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;03;03/2017;2
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;04;04/2017;8
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo de veículo;06;06/2017;4
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo seguido de morte (latrocínio);02;02/2017;1
NORDESTE;AL;Alagoas;2702306;Coruripe;Roubo seguido de morte (latrocínio);03;03/2017;1
NORDESTE;AL;Alagoas;2702355;Craíbas;Estupro;01;01/2017;1
NORDESTE;AL;Alagoas;2702355;Craíbas;Estupro;03;03/2017;2
NORDESTE;AL;Alagoas;2702355;Craíbas;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2702355;Craíbas;Estupro;05;05/2017;2
NORDESTE;AL;Alagoas;2702355;Craíbas;Estupro;06;06/2017;2
NORDESTE;AL;Alagoas;2702355;Craíbas;Homicídio doloso;01;01/2017;3
NORDESTE;AL;Alagoas;2702355;Craíbas;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702355;Craíbas;Roubo de veículo;02;02/2017;3
NORDESTE;AL;Alagoas;2702355;Craíbas;Roubo de veículo;03;03/2017;2
NORDESTE;AL;Alagoas;2702355;Craíbas;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2702355;Craíbas;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2702355;Craíbas;Roubo de veículo;06;06/2017;3
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Homicídio doloso;04;04/2017;2
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo de veículo;01;01/2017;3
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo de veículo;02;02/2017;4
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo de veículo;03;03/2017;3
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo de veículo;06;06/2017;2
NORDESTE;AL;Alagoas;2702405;Delmiro Gouveia;Roubo seguido de morte (latrocínio);04;04/2017;1
NORDESTE;AL;Alagoas;2702504;Dois Riachos;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2702504;Dois Riachos;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2702504;Dois Riachos;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2702553;Estrela De Alagoas;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2702553;Estrela De Alagoas;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702553;Estrela De Alagoas;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2702553;Estrela De Alagoas;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2702553;Estrela De Alagoas;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Estupro;05;05/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Roubo de veículo;01;01/2017;4
NORDESTE;AL;Alagoas;2702603;Feira Grande;Roubo de veículo;02;02/2017;2
NORDESTE;AL;Alagoas;2702603;Feira Grande;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2702603;Feira Grande;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2702702;Feliz Deserto;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2702702;Feliz Deserto;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702702;Feliz Deserto;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2702702;Feliz Deserto;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2702702;Feliz Deserto;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2702801;Flexeiras;Homicídio doloso;01;01/2017;2
NORDESTE;AL;Alagoas;2702801;Flexeiras;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2702801;Flexeiras;Homicídio doloso;05;05/2017;3
NORDESTE;AL;Alagoas;2702801;Flexeiras;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2702801;Flexeiras;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2702801;Flexeiras;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2702801;Flexeiras;Roubo de veículo;04;04/2017;2
NORDESTE;AL;Alagoas;2702801;Flexeiras;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Homicídio doloso;03;03/2017;3
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;01;01/2017;2
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;02;02/2017;3
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;03;03/2017;3
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2702900;Girau Do Ponciano;Roubo de veículo;06;06/2017;3
NORDESTE;AL;Alagoas;2703007;Ibateguara;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2703007;Ibateguara;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2703007;Ibateguara;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2703007;Ibateguara;Homicídio doloso;06;06/2017;3
NORDESTE;AL;Alagoas;2703007;Ibateguara;Roubo de veículo;01;01/2017;2
NORDESTE;AL;Alagoas;2703007;Ibateguara;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2703106;Igaci;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2703106;Igaci;Roubo de veículo;01;01/2017;4
NORDESTE;AL;Alagoas;2703106;Igaci;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703106;Igaci;Roubo de veículo;03;03/2017;2
NORDESTE;AL;Alagoas;2703106;Igaci;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2703205;Igreja Nova;Roubo de veículo;05;05/2017;3
NORDESTE;AL;Alagoas;2703304;Inhapi;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2703304;Inhapi;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2703304;Inhapi;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2703403;Jacaré Dos Homens;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2703403;Jacaré Dos Homens;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703403;Jacaré Dos Homens;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2703502;Jacuípe;Estupro;03;03/2017;1
NORDESTE;AL;Alagoas;2703601;Japaratinga;Estupro;04;04/2017;2
NORDESTE;AL;Alagoas;2703601;Japaratinga;Homicídio doloso;05;05/2017;1
NORDESTE;AL;Alagoas;2703601;Japaratinga;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703700;Jaramataia;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2703700;Jaramataia;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703700;Jaramataia;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2703700;Jaramataia;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2703759;Jequiá Da Praia;Homicídio doloso;03;03/2017;2
NORDESTE;AL;Alagoas;2703759;Jequiá Da Praia;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2703759;Jequiá Da Praia;Lesão corporal seguida de morte;05;05/2017;1
NORDESTE;AL;Alagoas;2703759;Jequiá Da Praia;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2703759;Jequiá Da Praia;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Estupro;06;06/2017;2
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Homicídio doloso;03;03/2017;3
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Homicídio doloso;05;05/2017;2
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Roubo de veículo;02;02/2017;3
NORDESTE;AL;Alagoas;2703809;Joaquim Gomes;Roubo de veículo;04;04/2017;2
NORDESTE;AL;Alagoas;2703908;Jundiá;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2703908;Jundiá;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2703908;Jundiá;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2703908;Jundiá;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2703908;Jundiá;Roubo de veículo;03;03/2017;1
NORDESTE;AL;Alagoas;2703908;Jundiá;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2704005;Junqueiro;Estupro;01;01/2017;1
NORDESTE;AL;Alagoas;2704005;Junqueiro;Estupro;03;03/2017;2
NORDESTE;AL;Alagoas;2704005;Junqueiro;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2704005;Junqueiro;Homicídio doloso;02;02/2017;5
NORDESTE;AL;Alagoas;2704005;Junqueiro;Roubo de veículo;01;01/2017;2
NORDESTE;AL;Alagoas;2704005;Junqueiro;Roubo de veículo;02;02/2017;3
NORDESTE;AL;Alagoas;2704005;Junqueiro;Roubo de veículo;03;03/2017;3
NORDESTE;AL;Alagoas;2704005;Junqueiro;Roubo de veículo;04;04/2017;1
NORDESTE;AL;Alagoas;2704005;Junqueiro;Roubo de veículo;06;06/2017;2
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Homicídio doloso;02;02/2017;4
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Homicídio doloso;06;06/2017;3
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;01;01/2017;11
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;02;02/2017;10
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;03;03/2017;4
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;04;04/2017;4
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2704104;Lagoa Da Canoa;Roubo de veículo;06;06/2017;6
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Estupro;01;01/2017;2
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Homicídio doloso;06;06/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Roubo de veículo;05;05/2017;2
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Roubo de veículo;06;06/2017;4
NORDESTE;AL;Alagoas;2704203;Limoeiro De Anadia;Roubo seguido de morte (latrocínio);06;06/2017;1
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;01;01/2017;10
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;02;02/2017;10
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;03;03/2017;15
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;04;04/2017;7
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;05;05/2017;17
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;06;06/2017;8
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;01;01/2017;73
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;02;02/2017;56
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;03;03/2017;65
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;04;04/2017;61
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;05;05/2017;25
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;06;06/2017;41
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;02;02/2017;3
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;01;01/2017;103
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;02;02/2017;130
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;03;03/2017;119
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;04;04/2017;71
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;05;05/2017;80
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;06;06/2017;62
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);01;01/2017;1
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);02;02/2017;2
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);03;03/2017;1
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);04;04/2017;1
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);05;05/2017;2
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);06;06/2017;4
NORDESTE;AL;Alagoas;2704401;Major Isidoro;Estupro;04;04/2017;1
NORDESTE;AL;Alagoas;2704401;Major Isidoro;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2704401;Major Isidoro;Homicídio doloso;03;03/2017;1
NORDESTE;AL;Alagoas;2704401;Major Isidoro;Homicídio doloso;04;04/2017;1
NORDESTE;AL;Alagoas;2704401;Major Isidoro;Roubo de veículo;06;06/2017;1
NORDESTE;AL;Alagoas;2704500;Maragogi;Estupro;02;02/2017;1
NORDESTE;AL;Alagoas;2704500;Maragogi;Estupro;05;05/2017;1
NORDESTE;AL;Alagoas;2704500;Maragogi;Homicídio doloso;01;01/2017;2
NORDESTE;AL;Alagoas;2704500;Maragogi;Homicídio doloso;02;02/2017;2
NORDESTE;AL;Alagoas;2704500;Maragogi;Homicídio doloso;03;03/2017;2
NORDESTE;AL;Alagoas;2704500;Maragogi;Homicídio doloso;04;04/2017;5
NORDESTE;AL;Alagoas;2704500;Maragogi;Homicídio doloso;05;05/2017;4
NORDESTE;AL;Alagoas;2704500;Maragogi;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2704500;Maragogi;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2704500;Maragogi;Roubo de veículo;04;04/2017;2
NORDESTE;AL;Alagoas;2704500;Maragogi;Roubo de veículo;05;05/2017;1
NORDESTE;AL;Alagoas;2704609;Maravilha;Roubo de veículo;01;01/2017;1
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Estupro;01;01/2017;1
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Estupro;04;04/2017;2
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;01;01/2017;3
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;02;02/2017;1
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;03;03/2017;5
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;04;04/2017;4
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;05;05/2017;4
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Homicídio doloso;06;06/2017;2
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Roubo de veículo;01;01/2017;3
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Roubo de veículo;02;02/2017;1
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Roubo de veículo;04;04/2017;3
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Roubo de veículo;05;05/2017;4
NORDESTE;AL;Alagoas;2704708;Marechal Deodoro;Roubo de veículo;06;06/2017;6
NORDESTE;AL;Alagoas;2704807;Maribondo;Estupro;06;06/2017;1
NORDESTE;AL;Alagoas;2704807;Maribondo;Homicídio doloso;01;01/2017;1
NORDESTE;AL;Alagoas;2704807;Maribondo;Homicídio doloso;04;04/2017;1
