Timestamp,How many hours did you sleep last night?,Recognition Score,Temporal Memory Score
3/4/2013 10:04:32,5.0,87.0,80.0
3/4/2013 10:04:47,8.5,100.0,95.0
3/4/2013 10:36:11,6.5,79.0,68.0
3/4/2013 11:48:28,7.5,92.0,71.0
3/4/2013 12:57:36,10.5,87.0,90.0
3/4/2013 15:56:46,8.5,95.0,69.0
3/4/2013 17:10:58,7.0,91.0,72.0
3/4/2013 22:12:53,7.0,91.0,81.0
3/4/2013 22:57:25,6.5,91.0,72.0
3/4/2013 23:32:09,6.0,83.0,60.0
3/5/2013 0:32:59,5.0,48.0,45.0
3/5/2013 2:33:43,0.0,91.0,77.0
3/5/2013 6:56:48,6.0,92.0,68.0
3/5/2013 9:47:34,7.0,100.0,75.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/5/2013 11:26:57,8.0,92.0,68.0
3/5/2013 11:32:20,8.0,100.0,79.0
3/5/2013 11:39:41,5.5,92.1062291249,78.4821208742
3/5/2013 11:45:33,8.0,100.0,95.0
3/5/2013 13:07:24,8.0,100.0,79.0
3/5/2013 13:58:12,7.0,100.0,83.0
3/5/2013 14:12:40,7.5,100.0,79.0
3/5/2013 14:23:44,5.5,100.0,58.0
3/5/2013 15:24:27,2.5,87.0,92.0
3/5/2013 15:49:30,6.5,95.0,78.0
3/5/2013 19:24:35,5.0,91.0,95.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/5/2013 20:22:34,7.0,91.0,95.0
3/5/2013 21:01:46,6.0,95.0,86.0
3/5/2013 22:05:11,4.0,95.0,95.0
3/5/2013 23:37:42,7.0,100.0,87.0
3/6/2013 2:51:09,5.0,79.0,63.0
3/6/2013 3:33:09,8.0,92.0,68.0
3/6/2013 3:56:10,9.0,98.0,68.0
3/6/2013 5:12:16,8.0,100.0,84.0
3/6/2013 5:29:45,7.0,91.0,72.0
3/6/2013 6:03:24,7.0,74.0,48.0
3/6/2013 6:20:16,6.0,95.0,73.0
3/6/2013 7:33:50,8.0,95.0,65.0
3/6/2013 7:49:32,5.5,91.0,68.0
3/6/2013 7:56:21,7.0,91.0,86.0
3/6/2013 8:03:15,8.0,95.0,86.0
3/6/2013 9:53:44,6.0,83.0,80.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/6/2013 10:52:44,7.0,87.0,66.0
3/6/2013 11:30:20,10.0,100.0,75.0
3/6/2013 11:46:43,8.5,91.0,86.0
3/6/2013 12:28:18,7.5,91.0,86.0
3/6/2013 12:35:01,7.5,83.0,85.0
3/6/2013 12:58:37,7.0,92.0,68.0
3/6/2013 13:31:48,8.0,91.0,95.0
3/6/2013 13:44:48,3.5,83.0,80.0
3/6/2013 13:55:04,6.5,100.0,87.0
3/6/2013 14:38:47,7.0,100.0,79.0
3/6/2013 14:38:54,7.0,100.0,79.0
3/6/2013 14:48:38,8.0,91.0,63.0
3/6/2013 14:56:52,8.0,95.0,78.0
3/6/2013 15:05:49,6.5,95.0,78.0
3/6/2013 16:05:45,8.5,91.0,90.0
3/6/2013 16:25:12,6.0,83.0,60.0
3/6/2013 18:25:29,10.0,89.0,65.0
3/6/2013 19:43:43,6.5,92.1062291249,78.4821208742
3/6/2013 19:52:21,6.0,100.0,87.0
3/6/2013 20:07:22,11.0,91.0,81.0
3/7/2013 0:30:02,8.0,75.0,50.0
3/7/2013 1:34:10,6.5,100.0,95.0
3/7/2013 2:22:34,8.0,100.0,79.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/7/2013 3:18:05,7.5,87.0,71.0
3/7/2013 5:04:49,7.0,100.0,95.0
3/7/2013 6:37:17,5.0,100.0,91.0
3/7/2013 8:12:25,6.0,91.0,92.0
3/7/2013 8:44:04,5.0,91.0,68.0
3/7/2013 9:29:13,8.0,100.0,95.0
3/7/2013 11:34:15,5.0,95.0,95.0
3/7/2013 12:07:31,9.0,95.0,86.0
3/7/2013 12:33:10,0.0,85.0,55.0
3/7/2013 13:09:34,10.0,100.0,83.0
3/7/2013 13:44:23,7.0,95.0,82.0
3/7/2013 14:01:34,8.0,95.0,73.0
3/7/2013 14:42:42,7.0,100.0,92.0
3/7/2013 14:45:59,9.0,100.0,79.0
3/7/2013 17:32:49,8.0,83.0,85.0
3/7/2013 18:36:12,9.0,87.0,47.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/7/2013 20:08:00,8.0,91.0,81.0
3/7/2013 20:40:45,6.0,95.0,78.0
3/7/2013 20:48:11,0.0,79.0,84.0
3/7/2013 20:53:04,7.0,95.0,69.0
3/7/2013 21:01:40,5.5,87.0,71.0
3/7/2013 21:21:35,6.0,91.0,77.0
3/8/2013 2:50:02,7.5,83.0,85.0
3/8/2013 3:55:02,0.0,100.0,70.0
3/8/2013 4:37:38,6.5,95.0,73.0
3/8/2013 5:12:25,8.0,100.0,87.0
3/8/2013 6:16:39,6.0,95.0,91.0
3/8/2013 8:00:38,8.5,100.0,91.0
3/8/2013 8:18:04,6.0,100.0,70.0
3/8/2013 8:46:58,7.5,95.0,91.0
3/8/2013 9:10:05,6.5,87.0,80.0
3/8/2013 10:56:22,7.0,100.0,83.0
3/8/2013 11:14:20,5.0,66.0,56.0
3/8/2013 12:50:16,7.5,100.0,83.0
3/8/2013 12:57:55,7.0,45.0,65.0
3/8/2013 13:48:59,8.0,92.1062291249,78.4821208742
3/8/2013 14:23:23,7.0,100.0,95.0
3/8/2013 14:24:21,4.0,91.0,81.0
3/8/2013 14:45:29,9.0,91.0,63.0
3/8/2013 21:59:39,8.0,100.0,75.0
3/8/2013 23:48:22,8.0,91.0,54.0
3/8/2013 23:54:36,7.5,100.0,58.0
3/9/2013 1:22:37,4.5,95.0,46.0
3/9/2013 2:15:33,8.0,87.0,68.0
3/9/2013 4:31:15,6.5,100.0,75.0
3/9/2013 4:49:22,8.0,50.0,41.0
3/9/2013 4:51:09,9.0,70.0,70.0
3/9/2013 6:57:53,8.0,87.0,90.0
3/9/2013 6:58:30,6.0,87.0,85.0
3/9/2013 7:11:26,10.0,91.0,95.0
3/9/2013 7:33:22,0.0,95.0,82.0
3/9/2013 7:33:29,6.5,95.0,82.0
3/9/2013 8:06:15,7.0,100.0,83.0
3/9/2013 8:18:14,9.0,100.0,79.0
3/9/2013 10:33:02,5.5,100.0,83.0
3/9/2013 13:01:47,8.0,92.0,83.0
3/9/2013 13:53:24,9.0,92.1062291249,78.4821208742
3/9/2013 13:57:35,0.0,92.1062291249,78.4821208742
3/9/2013 14:05:05,7.5,95.0,60.0
3/9/2013 14:31:31,0.0,100.0,79.0
3/9/2013 14:40:07,8.0,100.0,79.0
3/9/2013 19:43:10,4.5,87.0,80.0
3/9/2013 19:56:50,6.5,100.0,70.0
3/9/2013 21:29:57,6.0,100.0,100.0
3/9/2013 22:13:14,9.0,95.0,78.0
3/10/2013 0:15:31,4.5,95.0,78.0
3/10/2013 1:43:24,5.0,95.0,73.0
3/10/2013 3:41:46,8.0,77.0,75.0
3/10/2013 3:56:09,6.0,91.0,72.0
3/10/2013 8:18:44,6.5,100.0,83.0
3/10/2013 9:02:17,8.0,87.0,61.0
3/10/2013 9:50:03,10.0,87.0,80.0
3/10/2013 10:43:49,4.5,100.0,62.0
3/10/2013 11:54:20,7.0,100.0,79.0
3/10/2013 13:38:56,8.5,100.0,87.0
3/10/2013 14:41:44,6.5,100.0,100.0
3/10/2013 15:03:53,5.0,95.0,95.0
3/10/2013 18:07:22,8.0,100.0,91.0
3/10/2013 18:17:56,7.5,87.0,85.0
3/10/2013 18:58:17,8.5,78.0,86.0
3/10/2013 20:29:24,0.0,91.0,81.0
3/10/2013 20:29:43,8.0,91.0,81.0
3/10/2013 21:32:23,7.0,88.0,82.0
3/10/2013 21:39:13,7.0,100.0,92.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/11/2013 1:58:20,5.5,72.0,70.0
3/11/2013 2:10:43,10.0,100.0,79.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/11/2013 5:28:46,7.0,95.0,73.0
3/11/2013 5:50:50,6.0,83.0,91.0
3/11/2013 9:59:38,7.5,100.0,79.0
3/11/2013 10:42:33,5.0,58.0,71.0
3/11/2013 11:08:55,6.5,95.0,91.0
3/11/2013 11:33:04,6.0,87.0,57.0
3/11/2013 12:37:18,8.0,100.0,83.0
3/11/2013 12:45:15,7.0,100.0,87.0
3/11/2013 12:47:36,7.0,95.0,82.0
3/11/2013 13:34:38,7.5,91.0,81.0
3/11/2013 15:03:29,9.0,95.0,82.0
3/11/2013 18:26:57,5.5,92.1062291249,78.4821208742
3/11/2013 18:27:00,5.5,96.0,78.0
3/11/2013 18:33:21,6.0,91.0,59.0
3/11/2013 18:33:40,6.0,91.0,59.0
3/11/2013 18:35:02,5.0,96.0,86.0
3/11/2013 18:52:23,6.0,100.0,66.0
3/11/2013 19:03:34,7.0,100.0,66.0
3/11/2013 19:37:11,7.5,87.0,90.0
3/11/2013 20:09:13,6.0,70.0,58.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/12/2013 3:33:32,5.5,54.0,84.0
3/12/2013 3:58:16,8.0,87.0,100.0
3/12/2013 4:37:07,7.0,83.0,75.0
3/12/2013 6:39:19,7.0,91.0,45.0
3/12/2013 7:06:10,5.5,100.0,95.0
3/12/2013 9:31:24,8.0,92.0,66.0
3/12/2013 9:55:53,8.5,100.0,91.0
3/12/2013 12:03:43,5.5,91.0,86.0
3/12/2013 13:12:28,8.0,100.0,87.0
3/12/2013 13:39:04,6.5,100.0,79.0
3/12/2013 14:08:15,6.5,95.0,82.0
3/12/2013 14:40:24,8.0,100.0,91.0
3/12/2013 16:04:56,8.5,92.1062291249,78.4821208742
3/12/2013 17:33:35,7.0,95.0,86.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/12/2013 20:01:12,8.0,95.0,69.0
3/12/2013 20:56:04,12.0,95.0,78.0
3/12/2013 22:39:20,8.0,100.0,75.0
3/13/2013 0:53:12,7.0,87.0,52.0
3/13/2013 1:06:22,8.0,91.0,95.0
3/13/2013 3:10:44,7.5,91.0,77.0
3/13/2013 3:45:48,9.0,91.0,77.0
3/13/2013 5:01:58,7.0,100.0,68.0
3/13/2013 5:02:28,7.0,100.0,87.0
3/13/2013 6:29:17,9.5,83.0,75.0
3/13/2013 6:50:37,5.5,100.0,95.0
3/13/2013 6:58:55,5.5,100.0,95.0
3/13/2013 8:32:18,8.0,87.0,90.0
3/13/2013 8:38:18,6.0,68.0,73.0
3/13/2013 8:42:15,8.5,92.1062291249,78.4821208742
3/13/2013 8:57:03,4.5,100.0,79.0
3/13/2013 8:58:14,8.0,100.0,87.0
3/13/2013 10:40:31,9.0,95.0,100.0
3/13/2013 11:40:10,6.5,69.0,89.0
3/13/2013 11:55:01,6.0,50.0,66.0
3/13/2013 13:24:56,7.0,87.0,76.0
3/13/2013 14:58:23,10.0,100.0,79.0
3/13/2013 15:09:17,7.0,100.0,87.0
3/13/2013 15:39:48,7.5,87.0,80.0
3/13/2013 15:54:24,8.0,95.0,73.0
3/13/2013 17:01:38,7.5,100.0,62.0
3/13/2013 19:35:24,6.0,100.0,66.0
3/13/2013 19:44:49,6.5,91.0,63.0
3/13/2013 21:31:32,6.5,83.0,75.0
3/13/2013 22:38:26,7.5,100.0,79.0
3/13/2013 23:05:52,6.5,91.0,68.0
3/13/2013 23:11:20,8.5,100.0,83.0
3/13/2013 23:29:56,5.0,87.0,61.0
3/14/2013 2:53:35,11.0,95.0,95.0
3/14/2013 3:48:37,7.0,92.0,68.0
3/14/2013 4:06:43,7.0,100.0,91.0
3/14/2013 4:55:32,0.0,95.0,85.0
3/14/2013 6:32:22,6.0,75.0,83.0
3/14/2013 6:41:30,6.0,100.0,100.0
3/14/2013 7:36:26,6.0,100.0,79.0
3/14/2013 7:36:28,0.0,91.0,81.0
3/14/2013 7:36:46,7.0,91.0,81.0
3/14/2013 8:36:37,8.0,95.0,92.0
3/14/2013 9:38:09,7.0,95.0,91.0
3/14/2013 10:24:44,7.0,91.0,68.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/14/2013 10:50:49,6.0,100.0,70.0
3/14/2013 11:47:23,6.0,100.0,79.0
3/14/2013 12:32:02,7.0,95.0,91.0
3/14/2013 13:02:52,6.0,95.0,86.0
3/14/2013 13:06:19,7.5,83.0,80.0
3/14/2013 13:13:11,6.5,95.0,73.0
3/14/2013 13:14:44,8.5,91.0,86.0
3/14/2013 13:29:28,8.0,100.0,87.0
3/14/2013 14:26:53,8.0,100.0,83.0
3/14/2013 14:44:51,6.0,50.0,50.0
3/14/2013 15:21:18,6.0,75.0,66.0
3/14/2013 15:43:17,7.0,100.0,91.0
3/14/2013 16:05:59,7.0,91.0,77.0
3/14/2013 16:30:33,8.0,89.0,90.0
3/14/2013 16:43:19,6.0,91.0,81.0
3/14/2013 19:24:04,7.0,100.0,79.0
3/14/2013 20:11:58,8.0,95.0,73.0
3/14/2013 22:32:06,5.0,79.0,89.0
3/14/2013 22:35:32,6.5,95.0,73.0
3/15/2013 1:14:54,5.0,91.0,92.0
3/15/2013 1:25:28,8.0,91.0,86.0
3/15/2013 2:48:44,7.0,95.0,65.0
3/15/2013 3:51:50,6.5,66.0,75.0
3/15/2013 4:17:22,6.0,87.0,90.0
3/15/2013 6:08:57,7.0,92.1062291249,78.4821208742
3/15/2013 6:40:59,5.5,95.0,69.0
3/15/2013 8:54:12,8.5,92.1062291249,78.4821208742
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/15/2013 10:01:17,8.0,100.0,87.0
3/15/2013 10:07:18,0.0,89.0,76.0
3/15/2013 11:08:17,6.0,91.0,86.0
3/15/2013 11:08:56,9.0,91.0,68.0
3/15/2013 11:18:08,7.5,87.0,71.0
3/15/2013 11:39:29,0.0,95.0,91.0
3/15/2013 13:23:00,7.5,100.0,75.0
3/15/2013 15:17:13,0.0,70.0,70.0
3/15/2013 17:02:30,6.0,100.0,75.0
3/15/2013 18:12:29,7.5,100.0,85.0
3/15/2013 19:57:49,6.5,91.0,81.0
3/15/2013 21:28:28,6.0,91.0,68.0
3/15/2013 23:52:28,11.0,68.0,75.0
3/16/2013 0:01:00,4.5,87.0,66.0
3/16/2013 0:04:09,9.0,95.0,91.0
3/16/2013 3:16:36,6.0,95.0,86.0
3/16/2013 5:10:38,3.5,91.0,63.0
3/16/2013 5:36:20,8.0,83.0,90.0
3/16/2013 7:02:10,4.0,92.0,65.0
3/16/2013 7:58:15,11.0,100.0,100.0
3/16/2013 8:00:02,11.0,91.0,68.0
3/16/2013 9:10:11,8.0,95.0,78.0
3/16/2013 11:29:13,8.0,96.0,64.0
3/16/2013 12:23:25,10.0,95.0,82.0
3/16/2013 13:58:59,7.0,68.0,78.0
3/16/2013 16:12:40,6.5,91.0,95.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/16/2013 18:51:35,6.0,79.0,57.0
3/16/2013 20:14:25,5.0,92.0,68.0
3/16/2013 20:32:32,5.0,87.0,85.0
3/17/2013 0:38:58,8.0,75.0,77.0
3/17/2013 0:52:23,0.0,100.0,83.0
3/17/2013 0:52:41,7.5,100.0,83.0
3/17/2013 1:59:37,4.5,100.0,79.0
3/17/2013 2:19:06,7.0,100.0,75.0
3/17/2013 3:52:20,6.0,95.0,91.0
3/17/2013 4:12:07,6.5,100.0,83.0
3/17/2013 4:42:09,7.0,86.0,78.4821208742
3/17/2013 4:42:50,7.0,86.0,70.0
3/17/2013 4:45:07,7.0,86.0,70.0
3/17/2013 5:14:21,8.0,95.0,76.0
3/17/2013 5:24:38,7.5,95.0,78.0
3/17/2013 6:21:38,8.0,100.0,83.0
3/17/2013 7:12:31,7.0,83.0,70.0
3/17/2013 8:56:25,8.0,91.0,77.0
3/17/2013 9:38:43,8.0,70.0,58.0
3/17/2013 9:47:37,0.0,91.0,77.0
3/17/2013 10:15:04,8.0,87.0,90.0
3/17/2013 10:15:28,8.0,95.0,95.0
3/17/2013 10:49:58,9.5,100.0,95.0
3/17/2013 11:12:27,7.5,95.0,82.0
3/17/2013 11:14:32,8.5,100.0,96.0
3/17/2013 12:24:34,11.0,95.0,91.0
3/17/2013 12:34:33,0.0,100.0,83.0
3/17/2013 12:48:27,7.0,100.0,66.0
3/17/2013 13:00:53,10.0,91.0,81.0
3/17/2013 13:20:02,9.0,91.0,68.0
3/17/2013 14:28:15,8.0,50.0,78.4821208742
3/17/2013 15:16:16,0.0,95.0,73.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/17/2013 19:42:47,7.5,100.0,83.0
3/17/2013 20:24:38,8.0,87.0,61.0
3/17/2013 22:09:25,7.0,100.0,75.0
3/17/2013 22:54:42,9.0,100.0,58.0
3/17/2013 23:23:24,8.0,95.0,82.0
3/18/2013 2:45:01,8.0,91.0,95.0
3/18/2013 4:26:30,7.0,95.0,86.0
3/18/2013 6:15:06,7.0,91.0,86.0
3/18/2013 9:30:15,10.0,95.0,69.0
3/18/2013 11:12:31,7.0,92.1062291249,78.4821208742
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/18/2013 14:11:55,7.0,91.0,86.0
3/18/2013 16:19:52,7.0,87.0,80.0
3/18/2013 16:37:11,6.5,83.0,70.0
3/18/2013 17:41:48,5.0,83.0,60.0
3/18/2013 21:16:54,6.5,80.0,80.0
3/18/2013 22:08:46,6.5,7.0,8.0
3/18/2013 22:08:46,6.5,7.0,8.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/19/2013 2:26:19,10.0,91.0,90.0
3/19/2013 2:46:38,8.0,91.0,90.0
3/19/2013 4:46:40,9.0,100.0,95.0
3/19/2013 4:52:01,9.5,92.0,68.0
3/19/2013 8:03:13,9.0,95.0,72.0
3/19/2013 9:44:58,6.5,91.0,90.0
3/19/2013 9:58:32,6.5,87.0,85.0
3/19/2013 10:04:01,5.0,100.0,62.0
3/19/2013 10:38:38,7.5,95.0,78.0
3/19/2013 10:38:59,7.5,95.0,78.0
3/19/2013 11:42:45,4.0,100.0,75.0
3/19/2013 12:53:28,6.5,83.0,90.0
3/19/2013 13:45:16,6.5,87.0,85.0
3/19/2013 15:17:56,7.0,91.0,78.4821208742
3/19/2013 15:18:06,7.0,91.0,78.4821208742
3/19/2013 15:18:31,7.0,91.0,86.0
3/19/2013 16:06:18,8.0,87.0,80.0
3/19/2013 16:06:24,6.5,100.0,91.0
3/19/2013 16:46:07,7.5,91.0,95.0
3/19/2013 17:03:41,8.0,95.0,86.0
3/19/2013 17:07:06,5.0,95.0,82.0
3/19/2013 20:33:08,8.0,100.0,79.0
3/19/2013 20:41:21,7.0,75.0,66.0
3/19/2013 21:02:45,8.0,95.0,91.0
3/19/2013 23:27:22,8.5,86.0,66.0
3/20/2013 1:17:25,8.0,90.0,80.0
3/20/2013 3:03:08,6.5,100.0,87.0
3/20/2013 6:54:09,8.0,100.0,70.0
3/20/2013 6:54:15,8.0,87.0,80.0
3/20/2013 8:55:59,7.5,100.0,87.0
3/20/2013 8:57:07,8.0,91.0,77.0
3/20/2013 9:36:29,0.0,70.0,41.0
3/20/2013 11:05:03,8.0,100.0,79.0
3/20/2013 12:22:15,7.0,79.0,89.0
3/20/2013 12:51:31,7.0,91.0,68.0
3/20/2013 13:03:08,6.0,91.0,77.0
3/20/2013 13:39:05,5.0,75.0,66.0
3/20/2013 14:21:20,5.5,100.0,75.0
3/20/2013 14:25:08,6.0,87.0,71.0
3/20/2013 14:51:35,9.0,100.0,95.0
3/20/2013 15:01:04,7.0,48.0,42.0
3/20/2013 15:33:45,6.0,14.0,10.0
3/20/2013 15:38:03,6.0,100.0,95.0
3/20/2013 15:54:03,8.0,95.0,82.0
3/20/2013 16:35:31,7.0,95.0,73.0
3/20/2013 17:49:55,6.5,100.0,91.0
3/20/2013 18:11:29,7.5,83.0,95.0
3/20/2013 20:14:46,7.0,87.0,68.0
3/20/2013 21:29:13,6.5,100.0,70.0
3/20/2013 21:53:27,6.5,95.0,95.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/20/2013 23:36:29,8.0,87.0,72.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/21/2013 4:38:39,7.0,83.0,80.0
3/21/2013 4:43:40,7.0,95.0,56.0
3/21/2013 4:55:33,0.0,100.0,87.0
3/21/2013 5:21:48,7.0,75.0,88.0
3/21/2013 5:29:13,0.0,91.0,90.0
3/21/2013 5:29:34,7.0,91.0,90.0
3/21/2013 7:37:11,8.0,92.0,68.0
3/21/2013 8:17:19,3.5,100.0,91.0
3/21/2013 9:04:39,11.5,100.0,95.0
3/21/2013 9:55:08,8.0,79.0,84.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/21/2013 10:35:46,7.0,62.0,53.0
3/21/2013 10:43:28,6.5,100.0,70.0
3/21/2013 12:12:45,8.0,100.0,95.0
3/21/2013 12:27:12,6.0,54.0,69.0
3/21/2013 14:14:16,8.0,95.0,95.0
3/21/2013 15:09:11,8.0,95.0,91.0
92.1062291249,92.1062291249,92.1062291249,92.1062291249
3/21/2013 15:57:23,8.0,100.0,83.0
3/21/2013 16:28:12,3.0,87.0,80.0
3/21/2013 19:29:19,3.0,87.0,80.0
3/21/2013 20:14:54,7.0,100.0,54.0
3/21/2013 20:26:43,6.0,87.0,80.0
3/21/2013 21:27:09,0.0,100.0,91.0
3/21/2013 22:04:09,11.0,79.0,68.0
3/22/2013 0:08:30,6.0,92.0,68.0
3/22/2013 0:51:19,9.0,72.0,59.0
3/22/2013 3:06:21,8.0,83.0,50.0
3/22/2013 4:56:14,9.0,100.0,100.0
3/22/2013 7:36:56,6.0,92.0,86.0
3/22/2013 7:59:49,7.0,91.0,86.0
3/22/2013 9:28:32,8.0,95.0,56.0
3/22/2013 10:32:52,6.5,57.0,87.0
3/22/2013 10:35:01,6.5,87.0,57.0
3/22/2013 10:54:47,6.5,79.0,78.0
3/22/2013 11:10:07,8.0,100.0,91.0
3/22/2013 11:17:00,6.5,66.0,81.0
3/22/2013 11:30:10,7.5,100.0,70.0
3/22/2013 11:47:14,8.0,100.0,92.0
3/22/2013 12:07:57,6.0,100.0,91.0
3/22/2013 12:27:05,7.0,95.0,75.0
3/22/2013 13:16:19,0.0,50.0,58.0
3/22/2013 13:16:40,7.5,50.0,58.0
3/22/2013 14:33:17,8.0,100.0,75.0
3/22/2013 16:09:15,7.0,95.0,78.0
3/23/2013 1:31:19,7.5,75.0,80.0
3/23/2013 2:06:24,6.5,95.0,82.0
3/23/2013 6:04:10,8.0,92.0,68.0
3/23/2013 7:03:39,8.5,95.0,86.0
3/23/2013 7:28:39,7.0,95.0,78.0
3/23/2013 7:53:28,7.0,100.0,83.0
3/23/2013 7:58:36,8.0,91.0,81.0
3/23/2013 8:52:24,6.0,91.0,86.0
3/23/2013 9:33:09,12.0,91.0,59.0
3/23/2013 10:20:38,4.0,91.0,86.0
3/23/2013 17:31:27,7.0,92.0,86.0
3/23/2013 17:52:42,6.0,91.0,95.0
3/23/2013 19:48:34,7.0,60.0,55.0
3/23/2013 22:13:43,9.0,70.0,82.0
3/24/2013 0:39:59,6.0,100.0,95.0
3/24/2013 2:08:41,7.0,95.0,91.0
3/24/2013 2:23:07,7.5,100.0,87.0
3/24/2013 6:39:46,7.5,91.0,95.0
3/24/2013 8:36:57,10.0,92.0,68.0
3/24/2013 9:29:48,7.0,78.0,79.0
3/24/2013 10:25:27,8.0,91.0,63.0
3/24/2013 12:12:27,6.0,100.0,70.0
3/24/2013 17:09:58,12.0,100.0,87.0
3/24/2013 19:20:09,3.0,79.0,73.0
3/24/2013 19:48:04,4.5,100.0,83.0
3/24/2013 20:31:00,6.0,12.0,50.0
3/24/2013 20:41:34,7.0,100.0,62.0
3/24/2013 21:38:46,4.0,95.0,60.0
3/24/2013 22:37:12,6.0,100.0,91.0
3/24/2013 23:40:20,8.0,100.0,91.0
3/25/2013 4:58:35,7.5,66.0,93.0
3/25/2013 5:39:16,7.5,91.0,77.0
3/25/2013 5:49:07,7.5,100.0,95.0
3/25/2013 7:36:37,6.0,87.0,85.0
3/25/2013 8:27:43,7.5,66.0,81.0
3/25/2013 9:28:20,7.5,100.0,75.0
3/25/2013 10:38:50,6.0,87.0,61.0
3/25/2013 11:38:30,5.5,91.0,63.0
3/25/2013 11:58:50,8.0,83.0,85.0
3/25/2013 16:05:23,7.5,95.0,82.0
3/25/2013 17:42:20,7.5,100.0,79.0
3/25/2013 18:50:31,6.5,95.0,60.0
3/25/2013 19:19:20,10.5,91.0,86.0
3/25/2013 23:31:41,8.0,70.0,64.0
3/26/2013 3:20:36,9.0,92.0,68.0
3/26/2013 5:48:24,0.0,95.0,100.0
3/26/2013 5:48:38,6.0,95.0,100.0
3/26/2013 6:00:40,8.5,91.0,72.0
3/26/2013 8:10:19,7.0,87.0,76.0
3/26/2013 9:10:09,6.5,87.0,76.0
3/26/2013 9:23:33,8.0,91.0,59.0
3/26/2013 10:50:50,8.0,83.0,90.0
3/26/2013 11:08:29,7.0,95.0,78.0
3/26/2013 12:52:32,8.0,87.0,90.0
3/26/2013 13:04:21,8.0,91.0,77.0
3/26/2013 14:23:23,8.5,95.0,95.0
3/26/2013 14:28:53,7.0,75.0,88.0
3/26/2013 15:26:49,7.5,95.0,86.0
3/26/2013 17:55:35,7.0,79.0,89.0
3/26/2013 18:08:01,7.0,79.0,84.0
3/26/2013 19:15:17,5.5,100.0,87.0
3/26/2013 21:19:37,0.0,100.0,87.0
3/26/2013 22:34:58,5.0,87.0,80.0
3/27/2013 4:58:42,7.5,91.0,81.0
3/27/2013 6:39:16,6.0,100.0,87.0
3/27/2013 7:37:13,8.0,100.0,91.0
3/27/2013 8:23:29,8.0,100.0,87.0
3/27/2013 9:45:42,6.0,100.0,70.0
3/27/2013 9:55:58,6.0,76.0,72.0
3/27/2013 10:05:28,5.0,87.0,61.0
3/27/2013 10:12:48,9.0,95.0,91.0
3/27/2013 11:29:22,7.0,52.0,66.0
3/27/2013 12:12:16,6.0,91.0,68.0
3/27/2013 13:56:18,7.5,91.0,87.0
3/27/2013 15:21:41,8.0,83.0,75.0
3/27/2013 15:36:19,10.0,100.0,83.0
3/27/2013 19:54:18,5.0,100.0,87.0
3/27/2013 20:46:45,7.0,100.0,75.0
3/28/2013 3:12:22,7.0,92.0,68.0
3/28/2013 3:13:45,7.0,92.0,68.0
3/28/2013 4:33:54,5.5,92.0,68.0
3/28/2013 6:12:53,5.0,95.0,73.0
3/28/2013 6:47:50,6.5,95.0,86.0
3/28/2013 7:00:17,8.0,83.0,95.0
3/28/2013 8:10:35,12.0,100.0,83.0
3/28/2013 8:14:25,8.0,100.0,91.0
3/28/2013 9:45:16,5.5,92.0,68.0
3/28/2013 12:20:15,8.0,100.0,70.0
3/28/2013 12:26:53,7.0,80.0,88.0
3/28/2013 12:33:51,8.0,83.0,95.0
3/28/2013 17:44:06,8.0,92.0,66.0
3/28/2013 17:49:12,0.0,92.0,68.0
3/28/2013 18:01:07,10.0,100.0,87.0
3/28/2013 18:12:02,6.5,95.0,86.0
3/28/2013 18:45:34,8.5,91.0,81.0
3/28/2013 19:42:34,7.5,100.0,83.0
3/29/2013 0:01:40,7.0,91.0,77.0
3/29/2013 0:14:55,8.0,100.0,79.0
3/29/2013 1:45:22,9.0,75.0,55.0
3/29/2013 2:36:00,6.0,89.0,79.0
3/29/2013 3:05:02,7.5,100.0,62.0
3/29/2013 4:37:29,7.0,91.0,86.0
